"ID","scwtevcent","uwevcent","locwtevcent","revevcent"
"D840",0.288043380468405,0.403356653031199,0.83048301425587,0.0616441860171368
"D722",0.219677945370677,0.3437854942036,0.362343367821685,0.146132008604301
"D575",0.037072902154793,0.185377991220242,0.329061320546171,0.336556057823133
"D636",0.566321126121325,0.52381249845994,0.655950250502511,0.126204829313127
"D801",0.0455754034207888,0.188278983380193,0.151489599458259,0.20826234269561
"D526",0.173729114447768,0.161135759824719,0.275375643328034,0.12309126012548
"D530",0.140067587585634,0.416936922249186,0.561771951537009,0.195822037349781
"D733",0.0710330978518808,0.114436490010022,0.238266081563338,0.237429031324708
"D669",0.153003464594348,0.329504882197185,0.373182443601057,0.0705885705235771
"D586",0.0112062079577455,0.0457773507805868,0.0318647644826367,0.148776660347016
"D544",0.0102523680144101,0.0750939960768824,0.0475279232013248,0.435963235651281
"D766",0.0773603133954731,0.245870254285717,0.162822425266239,0.168262575212281
"D723",0.056474159657008,0.182218321321025,0.17846559131637,0.141359933547348
"D786",0.645067320897656,0.441454862534004,0.185298436407835,0.0618394764875384
"D708",0.330364885363062,0.502092979835087,0.462292964831597,0.0251038614035783
"D822",0.0909148877888306,0.116818662513889,0.217524090875252,0.277622362441589
"D651",0.306753990394747,0.501475136728948,0.438732962735696,0.0951030386085323
"D650",0.0755082291996658,0.173966928640716,0.217199773490636,0.246464191753529
"D829",0.402592634245706,0.407043522545301,0.264763562239909,0.0584370077379252
"D502",0.0295012382737886,0.0824946253441249,0.104617691242174,0.267988001359803
"D588",0.00593363737528759,0.0492908240135326,0.0245424649970922,0.540736605180241
"D727",0.0515536786177511,0.0795914457328617,0.210132615483055,0.268074700226322
"D719",0.120252591648222,0.220808297297335,0.230193330937291,0.106506084354791
"D592",0.249324194535799,0.344516845485501,0.324398777053114,0.0499907648461659
"D562",0.17830276470054,0.537610092021068,0.529935562910047,0.175883608257887
"D818",0.194851412408694,0.281999720489647,0.458253898812254,0.0667553841204711
"D662",0.480664795052603,0.490907255592079,0.453176693037547,0.0131804992793382
"D773",0.0186842089533627,0.0345150399894332,0.0441794831554353,0.148326849389725
"D673",0.281160332399785,0.46517236804013,0.563278379776985,0.0664812133518591
"D771",0.115220963596408,0.211423952520216,0.118937315639963,0.189117352392181
"D675",0.110641478362825,0.297825535526434,0.250661976547206,0.109682271504316
"D659",0.0248431439924303,0.120243795351247,0.071567508382919,0.37060149082471
"D570",0.0506591289564842,0.103903669595822,0.0395973722592281,0.0757383796428347
"D701",0.113781663862027,0.250053658426033,0.489476772164682,0.0826483824757732
"D687",0.0459778938722392,0.181522096107022,0.201419700615113,0.10596805815866
"D798",0.0682635202333055,0.278137223026017,0.338414383888329,0.0902338992776332
"D511",0.264176626042476,0.524521207750802,0.97732775620372,0.0327744980295287
"D549",0.454970857867505,0.688692346697248,0.582530390959621,0.0706854450754296
"D518",0.44053383716394,0.495875392056636,0.390949676728498,0.0157810208331421
"D559",0.943676489175876,0.765390485007733,0.381567501084662,0.00885296913911577
"E559",0.361707325815612,0.644584622738584,0.432269603672461,0.0804152573664084
"E577",0.399682915248785,0.802060992698928,0.732814979937658,0.0228494399316659
"E628",0.151579881479303,0.426063565982978,0.493491924960217,0.111381245686415
"E736",0.0603484202135811,0.119509808089127,0.133810240803743,0.119870311354524
"E676",0.154412238216258,0.330945109794856,0.42501054987596,0.0778675554263411
"E504",0.135575003358375,0.308482768162276,0.546336742364478,0.183946923380395
"E502",0.0100177955536259,0.0500096689311082,0.0797126351041631,0.269168859982264
"E849",0.54101971762931,0.615768116802871,0.829835662974552,0.111136888127954
"E637",0.0203151395933974,0.155432207199565,0.298563965059019,0.143504196977191
"E615",0.0492262152718075,0.129355019176298,0.0846866565357087,0.059613938556451
"E720",0.305886079309074,0.617822212914038,0.708200146373392,0.0466173063047639
"E568",0.0437046312300089,0.121053069435152,0.119985059571579,0.267662775840779
"E516",0.0251889564895274,0.0877873234713421,0.149348600416852,0.275391289902406
"E728",0.0390180639095362,0.112917654583789,0.0831972076144746,0.0673389473349229
"E755",0.118231299027703,0.171507354098931,0.198383891124439,0.0677266565376485
"E596",0.0567720224539419,0.257504360849735,0.207660174755753,0.256773044319902
"E788",0.0619639067365067,0.212776552431399,0.297447831540257,0.141812920282024
"E766",0.0312683764475126,0.191360477277538,0.162196352834365,0.181117993551094
"E716",0.00987435333549083,0.0761618583947539,0.0695630216686437,0.270884421748911
"E842",0.0695758224611473,0.160915974784559,0.206438963193725,0.132164186297072
"E702",0.0696042355171941,0.186215530136095,0.188130018721525,0.0710153754517932
"E805",0.112956932235807,0.324594208454092,0.549915311919358,0.185070633996523
"E593",0.000856341816949046,0.027552542919838,0.0206369604372344,0.725829710348832
"E632",0.0084952715679883,0.0476255023631631,0.0367838676907267,0.315351950129119
"E768",0.0326000205975226,0.162375732114553,0.217474408257188,0.186533126024778
"E657",0.0144360824062264,0.0668416347351727,0.0472145560822636,0.0745176198857643
"E507",0.0053890764316873,0.0329824919241904,0.0277566943738249,0.473922678374549
"E586",0.0278625213259546,0.0889504958354193,0.110895352797597,0.332398686226386
"E781",0.0538842534379094,0.0410572233821964,0.120676967926279,0.211204930882017
"E828",0.0098032998822378,0.0457475200889065,0.0304871440323956,0.248234770737824
"E555",0.011776283986068,0.036845301943403,0.0196645626923452,0.331156362877429
"E701",0.0625156801129075,0.21569205941051,0.21726640861335,0.12802427202485
"E629",0.342325131311812,0.589111949541492,0.741027656969731,0.0482730038970094
"E595",0.0627399230026473,0.269247919871798,0.29949368889035,0.16093902535684
"E740",0.010542088585583,0.132038088864897,0.138093237379562,0.272960876117726
"E605",0.0234043300532773,0.0854490202314624,0.0582691838804449,0.304507705706935
"E626",0.235850726338001,0.559152065670589,0.947750777639836,0.151751056938311
"E683",0.000209727125473989,0.00857893835188377,0.00778361072894864,0.834865393142627
"E667",0.00262107664556506,0.0487731639823104,0.0265554468541136,0.622036279077595
"E750",0.000679064977892395,0.00900116181979352,0.00680674281588374,0.699223620061663
"E797",0.0268057622759086,0.102671855722836,0.252870283901568,0.33748637972726
"E724",0.0263332467718121,0.153731577288168,0.192317478941658,0.530811507288144
"E707",0.001897095694237,0.0446639476882328,0.0154467497227506,0.575356472449518
"E834",0.0133467981192209,0.0526187482102551,0.0417827625864149,0.664765763165529
"E796",0.0258662444700618,0.109282372654403,0.153906693028149,0.109057526475558
"E589",0.0329154093587815,0.114851301446233,0.135631806360923,0.301386774539452
"E821",0.212854961918712,0.273081982394989,0.447099304369948,0.0758771907583316
"E854",0.00353875675675293,0.0233040453202113,0.0266891690221006,0.53411910500451
"E799",0.0037251308991168,0.0237057541371747,0.00917256908528795,0.368456193385653
"E571",0.000353001710312808,0.0107688653527734,0.00706070685666577,0.816463738984508
"E801",0.107769468548418,0.421767994226667,0.60085294986627,0.128687046304594
"E809",0.0116176472865213,0.0795934946521327,0.0699808070591473,0.53883642811651
"E718",0.0165565784380033,0.102640091137373,0.11426246347256,0.389335813442809
"E634",0.0153905151586987,0.0841304852452845,0.0528461254234815,0.351166635279757
"E814",0.00584623139611328,0.0702521581159154,0.0797933282533929,0.433112702290749
"E528",0.00300957778200917,0.0106689420923296,0.00717005051224547,0.410414919277496
"E604",0.0608416451590798,0.16620044783725,0.31091228392257,0.163801627934607
"E841",0.00587223388288806,0.0463761031216671,0.0585236571795835,0.167493285012425
"E534",0.0108786390056113,0.0742917441783173,0.13166756483581,0.394165970531449
"E681",0.0203291060148231,0.0602507859313857,0.123154507667355,0.229249276906236
"E510",0.0460056807406934,0.185361766827176,0.135007832206347,0.195995630510325
"E851",0.136916002012846,0.227838994446597,0.564990088236348,0.418534638191575
"E692",0.0411160391419196,0.085580616087131,0.099240954422461,0.0895889822551464
"E583",0.047250378537435,0.114699897308201,0.257092314385903,0.46222762769672
"E778",0.21558986672839,0.684653477444862,0.612508386917064,0.0797163762598403
"E807",0.0207856053974752,0.0530723309286562,0.0696192016477337,0.138875272889411
"E833",0.00866062579864369,0.0753137329148152,0.0765719274241571,0.326255585754214
"E739",0.007605012197873,0.045560947299087,0.0255577687821557,0.232659624203194
"E850",0.0106731229278791,0.0799122750639461,0.0827152560335909,0.303693983052706
"E712",0.00497586199572141,0.0204686254938436,0.0222682048193923,0.51168068501031
"E682",0.0113651734541059,0.0591776090207782,0.132708516697152,0.387405891398017
"E602",0.0547403905963161,0.232198664546639,0.434874688363577,0.251492177030454
"E560",0.00325845518014627,0.0430737637738759,0.012810581899815,0.434037315060587
"E685",0.00127841432073038,0.0077253603113439,0.00700681668852547,0.425016554237689
"E565",0.0641403609696972,0.238456108302332,0.228082991814941,0.125740275025488
"E651",0.438309138486542,0.602170883968193,0.78941131828591,0.147314464301556
"E585",0.00559218031980404,0.0685449511493741,0.080181664683906,0.395130839047969
"E664",0.00682463329976513,0.0364670262991374,0.0382756630147997,0.452956753965266
"E693",0.00783677091409221,0.0440166306666297,0.0159260521082733,0.506344534895993
"E733",0.041665624844351,0.0923743351845108,0.12767150987795,0.157298719308567
"E582",0.0421732341056486,0.135054626767221,0.15459590066084,0.156209895359041
"E580",0.0102158766368353,0.0438554796009305,0.128798221937292,0.466361949173069
"E700",0.00166708587921775,0.0089518028235485,0.00496719005711608,0.581020628553471
"E659",0.0161174180133205,0.0824557984402201,0.106377614878776,0.337904794363549
"E617",0.0211801937824805,0.171586826644971,0.147927173451857,0.26358512079228
"E567",0.00426756712047637,0.019295009310007,0.011640824345187,0.426260176451697
"E855",0.0138553106022228,0.0927571415429372,0.0970936790574379,0.468773449203351
"E752",0.0579605346798866,0.181855205109437,0.0859622465829096,0.317847491558914
"E578",0.0779128057007736,0.167290213400225,0.178370776452273,0.360833829688554
"E619",0.000532794934452859,0.00389888137776434,0.00200907693481978,1
"E836",0.040639943857638,0.246533343984259,0.304037936397631,0.333841595874961
"E517",0.00403403550870494,0.0114899526117583,0.0056683361641211,0.544997569215864
"E631",0.0057106597977083,0.0558870437642082,0.061950383765874,0.616059584235701
"E792",0.0296423184590134,0.126745653879911,0.245894376859582,0.213069313262597
"E737",0.0483727944006943,0.205444801225,0.165921773575038,0.247846821073949
"E553",0.0069623828290437,0.0621548594798821,0.0699832254944531,0.503932348631908
"E815",0.0110897890847439,0.0881934227288783,0.0696145098060241,0.298451961537689
"E686",0.00388946891086352,0.0287959091531112,0.0239287864456447,0.501644976161805
"E558",0.00361368375886546,0.0237980678876445,0.0107262681441348,0.281745903324321
"E804",0.00220511440913383,0.0155810275373411,0.00408983732319324,0.275988838306214
"E711",0.00602478441600475,0.0505352418549694,0.0790591815052895,0.212966431024255
"E813",0.00793998050681803,0.0287210600493792,0.0116285952822733,0.464138878998965
"E608",9.05294246900709e-18,4.97911305183373e-18,0,0.671314403227792
"E548",0.0271752206857153,0.0948802462619585,0.162254041077623,0.523687996490777
"E541",0.0128125494772817,0.0660032932813256,0.100048854535116,0.464087938933456
"E627",0.0298019826321466,0.169512046009046,0.12600794205285,0.204734591415134
"E819",0.0138001500955567,0.0656193132109767,0.0776836031080461,0.242930340774188
"E703",0.0161158716440247,0.0678669108053514,0.122202454471812,0.317885534857919
"E594",0.0429002555325574,0.140171189012714,0.25332303437968,0.235885656607294
"E543",0.00393056894450865,0.0308379841948818,0.04166409196885,0.347785076872297
"E526",0.0423594136432231,0.0946867143095716,0.106971986066636,0.158885944229372
"E552",0.167725980782158,0.252992733685833,0.484342880481294,0.281313959617397
"E599",0.128174497854236,0.458865453913557,0.464869680369424,0.301786365193597
"E620",0.00871257199101257,0.0754254150444689,0.060875806193602,0.167601189007579
"E547",0.0111092729368848,0.0831195039114048,0.101244025440044,0.425005669563768
"E647",0.0610450088530692,0.182639744998103,0.241681050890214,0.0619323849388662
"E679",0.00616296461101787,0.0409305587582878,0.035265985834503,0.362985926829051
"E744",0.0214710816153993,0.104673222685536,0.100487952481246,0.375388294831787
"E835",0.0406452528918075,0.106654174035244,0.216423703089885,0.340361503706911
"E727",0.0254815253418982,0.0646476657920759,0.0771569106757139,0.193938019143692
"E773",0.00195633331907831,0.0217567864686771,0.0133949505845616,0.265126685017671
"E785",0.00151190271636638,0.0211502312720427,0.0133862904076721,0.44515277191001
"E545",0.0013264122672183,0.0370202917373017,0.0443912226156435,0.578418689429016
"E757",0.0349892233303234,0.0540559435329285,0.0691658229432572,0.134201967820793
"E811",0.0662268166012624,0.246557619343526,0.27010143986884,0.102561122338275
"E540",0.00743987598681279,0.0754233519275636,0.0662654347598292,0.542887433431825
"E816",0.084458663518392,0.269050181505368,0.527806439426181,0.299895390347305
"E537",0.0633558505153678,0.116776655882175,0.176817405546066,0.427628744240204
"E520",0.272286121908165,0.600462902988566,0.65529084115289,0.125928654618094
"E665",0.001790544342768,0.0352119932917409,0.0395568191581139,0.621556123266764
"E514",0.00012512665521915,0.00357165046748045,0.00266757470862868,0.440490298078912
"E613",0.114997283533994,0.272518591753347,0.528724129363161,0.101745220197997
"E680",0.047950316332541,0.141316982896234,0.19063705170077,0.136562687577837
"E579",0.0739032543999229,0.164130663202213,0.365047203132294,0.193876062723884
"E765",0.00115708056866779,0.0128769201619409,0.00943261021403222,0.441283408410979
"E505",0.00483680376791724,0.0215515316562715,0.0218774726333763,0.191699156262664
"E777",0.00437815697928802,0.0311474343648044,0.0338376215136355,0.436427351137749
"E539",0.0891136244784026,0.245509484269575,0.215093710987231,0.0817700774145055
"E699",0.0153823574921087,0.0449456213346862,0.0573620205907433,0.218219637385432
"E550",0.0067242966299443,0.0367663369216433,0.0327777380915231,0.488573699500659
"E508",0.00290593085464457,0.0251785242671732,0.0153477104016494,0.201499772454631
"E669",0.132547416212789,0.416278638605441,0.430559144709212,0.220956562532826
"E734",0.000553901193157939,0.0108401929541336,0.00566622324298667,0.448946637666444
"E741",0.0245293867111614,0.0595370144674069,0.0368039516311574,0.389082090286202
"E832",0.00762091522506534,0.0300360273985594,0.0212398105603829,0.579912558274127
"E551",0.072399763933996,0.180934521347289,0.250929745833764,0.258623834403642
"E663",0.157370832035846,0.315591200033533,0.180459201658416,0.200119189408722
"E774",0.0400275318306782,0.12309643664931,0.177456657532154,0.356707142132876
"E610",0.0106075737930909,0.0649139832701508,0.0208974720180932,0.377230071089483
"E822",0.100822111507821,0.244247122114486,0.235635156899561,0.041734230406252
"E743",0.0583180515796997,0.243744741965194,0.450315166270092,0.28104977020454
"E666",0.149384026407933,0.371841650518501,0.507842507300302,0.19317145091603
"E530",0.222993384377809,0.40766415592325,0.899503956282403,0.272079313320898
"E761",0.00697844641970144,0.0411043627424023,0.041404454598632,0.377365561049308
"E588",0.0119717929983406,0.0639097243588725,0.0633661947199984,0.285568571895443
"E798",0.150398905215847,0.412158912918467,0.442811955752036,0.187663641941879
"E818",0.145005915034663,0.275563131326504,0.369664842932335,0.0728886159734659
"E803",0.0228081491611331,0.0940195222947504,0.205769836384019,0.288305717307683
"E644",0.00579753640130028,0.0186503239150065,0.0113109221880532,0.420552802222452
"E531",0.00296022503971497,0.019479628918716,0.0172350831670407,0.44865237574419
"E611",0.00353976772442957,0.0173658284382596,0.0108459764290617,0.334477272567327
"E598",0.0104918672992985,0.0780006582837221,0.110120860049268,0.432736132624677
"E590",0.000733339293442363,0.00448061231928762,0.000862057757313752,0.950456860791229
"E847",0.0325666427724896,0.136911003079566,0.277695863952278,0.406021284189955
"E621",0.0224012927864137,0.0482703419597416,0.0696267581320281,0.261639466108592
"E745",0.0110684247038943,0.0624883670100027,0.0636782836925589,0.247785372520415
"E775",0.186904036571023,0.52312192045732,0.480710884626311,0.150679612915883
"E844",0.195843689990723,0.282259631078744,0.5593343995075,0.343506874693169
"E800",0.0173691625884526,0.0943755114441262,0.0693781877732744,0.412880267299634
"E633",0.0030435172514687,0.0385309440438343,0.029857264979674,0.687207229156346
"E616",0.0221502269587886,0.0598886431015261,0.0216229193518098,0.398271903199913
"E544",0.020529628749322,0.0947711763300542,0.0605610367683199,0.140202669523215
"E574",0.215187121696724,0.31038112152751,0.627603285212531,0.243282394494646
"E660",0.213542383902274,0.42880260423758,0.528452407193185,0.150139347202805
"E723",0.0270247994473113,0.159357970535968,0.330447789858797,0.52084386592059
"E603",0.127094847832661,0.363640063908969,0.37585600754756,0.140020342895765
"E538",0.0147348174999017,0.0473148779124924,0.0572163788204213,0.232481448795972
"E677",0.037917884276445,0.149529045015373,0.237707244777858,0.396299821646156
"E513",0.00175153747666805,0.00598307129133351,0.010648680063971,0.476976506566215
"E622",0.130413743248623,0.163206556957111,0.478070425215852,0.477316912803681
"E652",9.05294246900709e-18,4.97911305183373e-18,0,0.311958991019253
"E597",0.120496854433017,0.454528102671119,0.549417492269758,0.0733352677602295
"E732",0.0250478334024534,0.0884994854125655,0.157786458938302,0.200708442547689
"E592",0.442733277038144,0.587540010002583,0.710531500723763,0.0435899530969871
"E782",0.00413881220652041,0.0216555955390304,0.0299392044119332,0.608394036389879
"E564",0.026392107153689,0.0385775423334185,0.0651208618188461,0.228087330422533
"E643",0.0302327311433052,0.0933943775151616,0.148212695240776,0.273871553812876
"E506",0.00148143769709636,0.010469171701246,0.00716607570300989,0.280664927238406
"E535",0.497606928584705,0.433156627107547,0.776791889541427,0.139180722722233
"E650",0.0642120502129341,0.20202923391217,0.182390866295278,0.146125942551162
"E522",0.0146421128852613,0.0403937484167552,0.0635373515353172,0.478138068494631
"E642",0.0312444197357806,0.0760499393025035,0.0528933215641508,0.0934220133962049
"E845",0.149354515415138,0.203745156642453,0.410992297357565,0.257378617204875
"E503",0.116042973324045,0.388370961089629,0.475636955052338,0.192775060783214
"E717",0.149902885778991,0.429126519579722,0.331836431507562,0.152079511913223
"E749",0.257081965758667,0.50536304998253,0.778671570991332,0.167697998709278
"E662",0.307902528590931,0.713836620957992,0.875125909520073,0.0850896549329486
"E690",0.142291740353998,0.292406470484367,0.407347735056395,0.275750714242499
"E738",0.322676642231719,0.584044514503636,0.680781093254193,0.0748802963988337
"E653",0.00766072333064837,0.0413893099708019,0.0542595774778102,0.627946312764909
"E787",0.0128463590533165,0.0740747610795342,0.069797277483708,0.289595928288205
"E705",0.00301403154728176,0.0363369445273507,0.0362000643507612,0.329776231029213
"E624",0.0658213906224735,0.230208567336534,0.48444998775626,0.428323505790698
"E830",0.128914199842858,0.417062625519215,0.43496008704679,0.10427419589201
"E512",0.128702257129542,0.252316637818405,0.337633429057882,0.0629661219538588
"E640",0.458822143670063,0.716293605950756,0.921551029570063,0.0584981168145609
"E715",0.00609010369850152,0.0244941671954904,0.0459737011860317,0.257200358852384
"E840",0.0437157958510242,0.151694102396942,0.150456855368823,0.149296834841577
"E789",0.649165415440639,0.814995422618859,0.760704535719536,0.0617542792968892
"E853",0.221110978104475,0.468630368800661,0.529443663672985,0.192934361325288
"E614",0.00376711177923139,0.038877197066586,0.0446169126464804,0.436915907623678
"E769",0.124295038372234,0.342221673653859,0.317139065920346,0.137376150185599
"E746",0.111560589611495,0.253611332084163,0.221130494658326,0.158007344884974
"E784",0.00702274650711944,0.0505841133672867,0.0393935466958479,0.526537558040323
"E751",0.0263275256302616,0.10803771316445,0.0876049807414281,0.126856064460582
"E753",0.103513088520002,0.153752765071245,0.157802509497369,0.0716342688099327
"E747",0.00475232887230853,0.0677515914688808,0.0272443692632691,0.358582471139333
"E698",0.0421878914399588,0.141494361743195,0.30537738363567,0.172927552343716
"E648",0.0023106923293913,0.0171012789427694,0.00506986310113601,0.477863009231138
"E573",0.330425551958433,0.616052025559504,0.585634680733679,0.098329432486429
"E795",0.0136833918749643,0.0548918116575609,0.0537639823391613,0.37511213917156
"E675",0.0613269078743126,0.194610082881041,0.325028170791874,0.162176920818114
"E641",0.105451434448656,0.18361058171207,0.171205856647184,0.306912952269543
"E519",0.060896423186771,0.200604992802618,0.357687654837625,0.207850875146783
"E730",0.219363649122415,0.308213617893063,0.279163927133587,0.0633628301030061
"E581",0.0924028979780066,0.289408295536194,0.322297377687914,0.214080013707426
"E758",0.109008005170426,0.22011501326026,0.277470768117773,0.0895054010216389
"E509",0.0254414247893661,0.103932933776799,0.249207740748052,0.494919517671781
"E678",0.287208141713521,0.654969237929326,1,0.183510408800687
"E771",0.147854626771248,0.393504389914016,0.603146295210335,0.167926138422754
"E515",0.198074961480746,0.428350633242579,0.469876934768144,0.122352916243267
"E606",0.0623226767334174,0.222103482686032,0.357994524134965,0.158627838510022
"E575",0.0841774647982974,0.240867712072984,0.53851455169843,0.355627066626852
"E780",0.358548679677322,0.657880377624771,0.732801699747334,0.141970937328917
"E852",0.113769899379226,0.213343792850534,0.309481194818465,0.126861430143344
"E726",0.0585309674675798,0.167055711625551,0.20575309668533,0.08880976800237
"E826",0.0409605096990093,0.14515752994824,0.161144770856285,0.364916440219417
"E794",0.0354095961018953,0.125119067008483,0.216698457316961,0.233475388782283
"E791",0.0111921790326154,0.0927590907191321,0.192023196531954,0.51365329373472
"E527",0.0788766707616704,0.169748684737727,0.168163244791105,0.208589828551192
"E742",0.00512649046290755,0.0314663480319219,0.0595525025143762,0.332998014156348
"E533",0.0188446930429289,0.071398747707366,0.0413941236151594,0.186509395180809
"E561",0.00273989920364261,0.0272581782444336,0.0111307797438571,0.41596918312715
"E713",0.0769277104729064,0.185089868909919,0.199123908588596,0.114191358339728
"E576",0.00766834906545259,0.0360193292490067,0.0237300073840675,0.318636906584945
"E587",0.109945117772082,0.322768993106554,0.651030825122019,0.193013603059111
"E557",0.10434118996331,0.213111406865371,0.279707471065758,0.106300323198957
"E518",0.226354867517197,0.555232726774487,0.767315771810867,0.0643759426517835
"E812",0.0430328393765169,0.11978858558323,0.123236276092053,0.186732678409323
"E671",0.743305977271516,0.84917856498142,0.835780072309709,0.0655212989963004
"E824",0.0765150706288117,0.193498551225579,0.303271653161542,0.147353421235899
"E600",0.00594057970804894,0.0919446140706793,0.102644706697762,0.242436292452583
"E523",0.0028450588637886,0.0372272454136108,0.0150873314002154,0.412795582376805
"E687",0.0912136008077015,0.261175968899975,0.367150630110693,0.176191448757856
"E546",0.34705158871661,0.547209074633039,0.521258072349795,0.174327125386877
"E556",0.165722333733789,0.301887559892499,0.4226116511133,0.124627227115371
"E820",0.0152675812615128,0.0695890323260554,0.0741446287582365,0.283015246623933
"E635",0.0304759742915053,0.219391738633519,0.432457327915578,0.221889528513083
"E570",0.02985142264986,0.128854545385868,0.140129441310065,0.105918041277524
"E779",0.0806175807405676,0.281862516403059,0.273553704727786,0.242026779091701
"E658",0.0158443154928614,0.0780878712533583,0.0865905788637066,0.362810299942084
"E623",0.299517401955876,0.559329154163697,0.710485020975106,0.0572752513682295
"E843",0.119409543205388,0.288460775122576,0.307969511017856,0.172089861182469
"E654",0.0637626042438808,0.203404557688987,0.546740183229791,0.327841935417719
"E612",0.00518435980252225,0.0237722840585766,0.0113158927046063,0.360538594948051
"E754",0.00223153739464941,0.0142330455571985,0.0177906176382156,0.234292347919801
"E825",0.0440968309968045,0.225900628041891,0.467663146536785,0.375556368077648
"E572",0.0075784317587362,0.0387960298728208,0.066397327788663,0.41213581176072
"E536",0.109497395418177,0.235730357947773,0.27350414625397,0.105338146619354
"E708",0.271497193405386,0.476144268722259,0.484186890218431,0.100745452576789
"E767",0.103869245552836,0.325781036939267,0.372472751375544,0.0776818982444602
"E846",0.0595661096268353,0.197751840120734,0.408378580555195,0.290606892094461
"E756",0.0771155758774339,0.154250250172471,0.208089445111118,0.152057317104263
"E672",0.0228370176365019,0.128593691309754,0.207611364155116,0.272394001019466
"E831",0.132676436552143,0.36035753520365,0.422865722900826,0.280035357853323
"E554",0.0329513617628848,0.135501970864511,0.144689916930751,0.127156082899313
"E645",0.00814592306325381,0.0965031296309497,0.100863459888637,0.43091919055571
"E838",0.00447507131503793,0.0287999741428636,0.0172688380203134,0.441171894608993
"E793",0.416526363718323,0.543741675220384,0.535672653079872,0.0402514922930485
"E607",0.273776538500865,0.322620445743387,0.27083634199967,0.0507174485290783
"E521",0.0275661362792598,0.125353280084454,0.200187764249473,0.100095880993721
"E848",0.0247689796332591,0.135503076141254,0.134311586374387,0.225229399410346
"E764",0.126065595464577,0.380444001955066,0.314308225215899,0.0974468992459846
"E719",0.225533085833908,0.526763755823634,0.594280970303145,0.173191341838957
"E668",0.174348399582344,0.506136148965849,0.327540037786701,0.13937462866265
"E817",0.143039490512743,0.25879062421112,0.405972612676999,0.0521186799296809
"E674",0.0905542830755421,0.310350866123761,0.511411064874005,0.103819458857861
"E566",0.0132580764139132,0.063656084433904,0.111352856462799,0.246955459561281
"E731",0.0817686370944632,0.204521852947795,0.241741951735771,0.174412877862858
"E704",0.0130291565378848,0.0998591512320832,0.109273187443056,0.253359365064123
"E829",0.156240892294201,0.408484424822721,0.397549630796781,0.128654096000109
"E511",0.388558702870419,0.704463277067538,0.696901692517325,0.040435317597558
"E714",0.136468609598718,0.351677514582861,0.722950329836193,0.287119298650976
"E636",0.306103901782778,0.484728842660025,0.614007621709124,0.0466843249179222
"E772",0.158493620946593,0.344686490526933,0.338404782303097,0.145969896382365
"E639",0.276028861136976,0.501132790757656,0.57881745614451,0.0967499812224644
"E776",0.008408470111489,0.069132345395283,0.0647943150665256,0.226835778262211
"E762",0.0721981159134556,0.263006869926596,0.374798641914761,0.136359923977177
"E725",0.160183276873431,0.433089763863776,0.452110777382928,0.0447881764861087
"E670",0.064750897059873,0.334112993077477,0.500036464904443,0.0971282866294007
"E839",0.297762648277387,0.467654105171254,0.488044505235143,0.132845916296318
"E810",0.157528671662988,0.448353511574788,0.464231138174502,0.0629434947779449
"E625",0.312453512472297,0.644682045958771,0.804037609560272,0.0604890556168681
"E529",0.172861795150265,0.497269217840025,0.596906101997667,0.126165270518377
"E802",0.351551437311501,0.560007428441535,0.561540980691603,0.0665054909007208
"E729",0.157814087311449,0.283543298261875,0.378170896302593,0.0933469497848031
"E569",0.154322348446633,0.512938452417681,0.453775386347625,0.147680587100333
"E673",0.0683209678052538,0.252996289494404,0.425966971783794,0.118437091873696
"E549",1,1,0.934511404199413,0.0351350982199975
"E721",0.357473901153304,0.511889039367702,0.53857352935905,0.0295912775758265
"E827",0.178599126689124,0.441576861640021,0.56825356925338,0.0863601191914082
"E562",0.284802621027317,0.582526602630836,0.798926027621818,0.15758368357068
"E695",0.141228136100293,0.395014450628543,0.566107176044271,0.129239100149324
"E790",0.338308796332331,0.67668019299608,0.80906978695225,0.0548336042647291
"E722",0.336130483348945,0.406019653084374,0.454958844072333,0.0391011706671936
"E661",0.131629644162698,0.399733168956387,0.475359740351182,0.142149164498205
"E783",0.34197234322347,0.538931557182114,0.39180414650576,0.0127386904612952
"E655",0.431330621852181,0.64615467007247,0.763925216257136,0.0415705993587549
"E786",0.415982986158557,0.630565782575916,0.660941505309654,0.0482670400236527
"F810",0.34068904487337,0.58236692757546,0.546476944600594,0.033996687927399
"F640",0.430548579981771,0.90323886867942,0.690678077801235,0.0383130053806223
"F778",0.108804731508392,0.413648532567227,0.453525568127103,0.113742859537213
"F848",0.0202303978280274,0.0739349778656613,0.0511968851936767,0.234491643933882
"F512",0.229090070820506,0.231738680283749,0.26208484090084,0.0873637343687086
"F802",0.341741798088586,0.341179526547936,0.59117540621982,0.0884498769659592
"F675",0.155120517163567,0.409074379641076,0.477095229307444,0.0645275994653486
"F602",0.125800012608318,0.25144141130159,0.236735917051701,0.196444205230707
"F570",0.0298126638106291,0.12445264812588,0.100809641329397,0.185039374170899
"F692",0.0389444343675165,0.0948728414928459,0.0717304296711243,0.260526792085068
"F736",0.0514997566907747,0.143941686173633,0.111243158952213,0.263026531614837
"F730",0.11946906220349,0.237669038667829,0.189772487468179,0.052596448295313
"F660",0.31603367604585,0.408617575143804,0.329084850472065,0.153137664556445
"F589",0.0291632399073865,0.146424993164504,0.107497989045325,0.389164881968865
"F701",0.114925017896335,0.248482122981931,0.243923952731047,0.110260576125449
